,R&D,Administration,Marketing,Profit,Location
5586,110185.40186949057,35718.35116417415,308675.32157456205,135254.3930802003,1.0
5587,78980.43837695982,35385.99544839738,221645.70308842507,85746.43425671832,0.0
5588,90928.93306154964,31370.019178037925,272773.63899117627,125495.89561375261,1.0
5589,61279.16781248989,35291.04948875323,309392.435609826,95226.6549442285,0.0
5590,113103.06774701651,41568.18523387504,235475.0881792209,101767.16658001399,1.0
5591,98396.89547677594,38315.185564029256,307668.7387877479,116083.1336435676,1.0
5592,79615.30968970379,42414.32777952148,346301.68758221145,88332.3125234134,0.0
5593,99314.02108184267,31127.776915503426,219107.5652168081,114875.37402241229,0.0
5594,104150.92107688617,27979.78056223339,138557.33163932108,124377.99116671686,0.0
5595,102448.90212561347,37739.3949600985,173877.49911736042,94152.54090519607,0.0
5596,107054.20560617003,36078.01333622111,278960.5397099932,111396.09842541325,1.0
5597,105975.34925558537,36725.81676360013,119919.8031673735,90379.8169433999,0.0
5598,105674.04268587555,33102.301600008796,268137.56657719315,131047.41397455217,1.0
5599,64226.09564088196,32508.8435967845,201764.57863689685,76897.43853914409,0.0
5600,85428.48247664254,28388.065113499,295788.3943104463,135727.2372580165,0.0
5601,124734.93873061409,32089.308847674674,263727.3161979366,141186.1574784537,1.0
5602,51785.145547892855,41705.9703958196,245818.45468531863,41334.77447738998,0.0
5603,100202.99066057715,27306.58735476646,216046.8640073395,138448.9212263901,0.0
5604,72336.09753087793,29235.124382015816,232247.3154387981,111040.54849682773,0.0
5605,80726.10841350586,39349.97679171806,202523.05250715918,65620.31505215302,0.0
5606,99644.71245049361,32100.995511173725,273103.6653540944,143555.47127691773,1.0
5607,95650.36643916545,27878.458057378713,116893.81847167524,118026.31774439786,0.0
5608,78233.02422926384,27902.434389080234,209103.9794147206,110902.13688786187,0.0
5609,100330.72428670358,37283.28775991495,146143.7466341424,89864.60033410322,0.0
5610,73147.39678461627,27928.68686968084,177838.13553777614,102539.33555432735,0.0
5611,101465.52893025332,34335.222014722254,240843.6581552632,125127.95536613079,1.0
5612,87342.17999770942,29026.078382671552,144049.41590224009,107467.83440235151,0.0
5613,84298.34796297601,33235.19962922466,202635.45508192643,98852.05993768407,0.0
5614,80776.74822467928,34661.72990255925,171396.72245117955,93938.9757574357,0.0
5615,80236.39790149621,34505.843467259576,225352.2952231972,103346.04366463388,0.0
5616,90658.59093280879,30825.75419123284,270053.88571401767,139272.65275594188,0.0
5617,128196.33704008059,33708.541763562585,274686.41245716065,151718.78010211105,1.0
5618,116412.94130287707,31430.97904219598,243198.58860846472,135810.08974195417,1.0
5619,86911.82698199023,35252.00927602915,225333.72952003658,92641.23292595698,0.0
5620,87684.83704851713,30177.688947569568,226787.9136454432,118689.11962848675,0.0
5621,100482.45219486894,41756.96910929373,305955.6315158863,110457.64753914924,1.0
5622,89131.97444142829,35913.38847463176,196314.38198512438,90425.65442278376,0.0
5623,54723.62516966972,30497.971702213785,150721.88205027537,75336.95684751892,0.0
5624,76278.4634101314,34539.81258563233,241390.31106857408,99176.70597234335,0.0
5625,97874.66266493098,26671.74242285644,286565.31654574117,155054.06265907886,1.0
5626,75305.26657543579,38280.07664040118,151162.07082663465,61125.76949689114,0.0
5627,81398.42258709008,34755.295160404574,212535.95064409872,106225.02079497655,0.0
5628,58841.43073625043,41136.62391747597,207792.31483019688,47485.37437523718,0.0
5629,80647.17877438999,31720.323610842508,273332.41878873616,110139.1411223188,0.0
5630,89668.0959832784,40145.37642074635,347862.0705070017,105584.56155176775,0.0
5631,103568.55843383582,35132.104945151164,237010.89865145562,114038.83090063764,1.0
5632,101413.27223320804,33531.387466064945,119303.20145596452,105156.41697374178,0.0
5633,109083.64368964834,34156.57138473455,150111.63578776954,110109.24434208489,0.0
5634,86830.27360779271,40416.78999404691,302482.35343319806,93414.2801280788,0.0
5635,103113.9548201362,32185.290009486223,230545.62583517763,122483.06394587399,0.0
5636,112821.51321983276,31099.501340169805,242209.79737276342,145481.6376067808,1.0
5637,99268.24339327491,36837.8646691778,222850.31522696177,107662.23344624447,0.0
5638,100171.8945365004,33572.31149938762,264554.058257292,124976.66261273762,1.0
5639,91036.52298211404,31668.704108982893,264866.37627124425,120679.26659780472,1.0
5640,87919.78045324248,41342.77769328205,191805.62021086417,80607.88115551502,0.0
5641,75742.96390035635,25903.483020581843,220479.29202521095,128070.66288889947,0.0
5642,70356.7995687239,36710.532691734275,387159.7677751278,112932.78054824835,0.0
5643,55254.85587235617,31399.910398038373,302318.94043508614,114398.36034161712,0.0
5644,113037.4662414925,35044.42210906877,238220.29163168417,131128.97330257564,1.0
5645,116960.07245263674,36635.21859020766,296296.03246344614,134385.37567545124,1.0
5646,94947.55082302944,36717.50505002331,207621.64494251745,100282.38185547266,0.0
5647,85248.69269685893,28913.781257223432,310252.73900081066,131656.54834886594,0.0
5648,62983.978476831275,34952.240315194686,81279.51258834361,50539.73254922645,0.0
5649,82013.11126142804,43017.22604137496,305238.58190797473,92335.58401925406,0.0
5650,113028.81347465397,33219.25156134793,124253.15507077963,116445.25141921372,0.0
5651,77705.9151676298,31875.334240220876,272332.83537381684,117242.35391211713,0.0
5652,82649.41766022732,33755.99895596114,282732.60313166253,105143.45844125799,0.0
5653,75934.0852822393,25912.780345585375,231499.89562617062,116866.8312584258,0.0
5654,96740.29184038343,28800.587739632116,204126.63911991142,124708.2045612421,0.0
5655,97639.71315789943,39480.34032376184,292866.4119248545,113135.82185877055,1.0
5656,91080.92488155272,37041.81656511188,209938.74401300034,99393.33352428631,0.0
5657,90680.38395642562,34108.115608576394,221145.39605690486,107729.17849751416,0.0
5658,101735.12663461751,36393.41495631136,328292.78931612475,133798.12973435206,1.0
5659,83286.5359849159,31402.71938821118,167556.61110992957,97840.41850112338,0.0
5660,85161.49917663739,34442.24400548558,125804.71249028516,97733.30492551853,0.0
5661,90346.32757233475,36083.28354226347,217203.2479475585,97641.06880668845,0.0
5662,84233.70676114551,31411.78959438979,178925.06292954064,112150.03045394378,0.0
5663,60585.66195254686,39117.53677357853,58574.3839901525,30846.51671887669,0.0
5664,111599.28823561188,28580.08290052214,240068.2268365328,149181.88693313452,1.0
5665,87296.70242085645,40800.078820170165,343301.50946486386,99727.72018628496,0.0
5666,87757.71306901175,27766.93098145356,75606.55069840081,91968.41793882429,0.0
5667,116502.02258247323,41922.07688898203,181441.0762071363,89785.81591055331,0.0
5668,79559.49198169878,33390.282529202115,173300.72990745152,95695.26172512781,0.0
5669,83104.38799880554,36815.368676513746,244371.01847213253,99557.09479030705,0.0
5670,75791.15963022942,37682.63578824322,139671.69018390414,67806.6767568952,0.0
5671,57904.86537237783,34870.06261158156,314245.532947978,97530.09120703745,0.0
5672,78612.42075570427,28640.957462050454,196628.1661274162,104637.3163250373,0.0
5673,107420.66135457369,33668.94144187347,229298.5631097516,130106.8415330204,0.0
5674,99100.80759579799,38253.05114053816,356869.9146405561,116890.2573600902,1.0
5675,102073.055380746,37018.6920910742,201749.8769142229,102482.67455337722,0.0
5676,132661.34427735314,30421.5598960336,201058.81415216485,152670.97661284835,0.0
5677,118599.28369439435,42595.93243246614,179232.48442336597,96418.54836667476,0.0
5678,110504.14466375814,33299.62146412757,284502.10252614354,142404.46006168541,1.0
5679,66573.093648439,30819.670156846834,175998.68405883422,86163.23181620322,0.0
5680,69806.85580283699,36282.35616079582,234031.00273689753,87195.07375523233,0.0
5681,113139.58576998196,32637.223302708506,183703.91060280733,117907.34228716594,0.0
5682,85920.0441048091,35290.95396170121,205255.11933009332,90798.84667678541,0.0
5683,91700.40259280165,39246.644847562224,163882.01767280253,78719.7925681652,0.0
5684,85492.75248435004,36853.73835181055,188100.32968554308,82114.70286733018,0.0
5685,70072.74557113381,36818.16795197825,154887.5485413558,61997.95590079904,0.0
5686,99883.85646179534,30890.01001821119,240214.61890321935,138065.85162969498,1.0
5687,63209.458980586365,32044.348280816874,151093.90681186752,78399.1185004476,0.0
5688,77047.09933127658,28299.03292115783,198880.2475156885,110691.6029730141,0.0
5689,127723.98593716181,36146.53606002058,186001.19509517282,118374.92259322623,0.0
5690,120270.30088018837,38867.21377632086,278077.16083823127,125321.56845922572,1.0
5691,67445.05766019651,37822.318707448496,264634.0748769595,82387.23716473595,0.0
5692,70216.3751043004,37861.253266582484,292424.5284580211,85138.17953628427,0.0
5693,56492.21839686365,27195.997843586614,213580.2059118223,94991.45778927281,0.0
5694,72882.44269759541,34864.21478790621,248551.1215704645,105635.0813461427,0.0
5695,68538.13396904222,35899.16042714227,64610.06143361655,41131.4129784111,0.0
5696,88136.390906955,37227.8645078062,220093.4399371583,98020.21525740702,0.0
5697,115449.15585229122,32049.44916378013,225922.744839239,140093.32683395114,0.0
5698,61961.34516868876,30918.65662354684,203939.92382297062,87392.77847032876,0.0
5699,36728.232101712114,32560.078829415408,248653.4442268664,75610.5967410944,0.0
5700,77437.12769850172,38672.9906411864,260906.63818099123,79891.24737262214,0.0
5701,61614.879441471894,45607.410839962715,257916.37608944625,46317.69146259292,0.0
5702,94211.17896234972,30104.40913414126,202820.53393416898,121796.6057784687,0.0
5703,92005.35806270014,30982.443868342038,136337.2688801911,97920.55125489311,0.0
5704,98907.51874465647,26968.741555343724,265511.458614242,145337.1256151168,1.0
5705,120080.38721350032,39665.09781540365,89211.36266127117,86015.88176294381,0.0
5706,92297.33374360032,31288.02675210823,203483.81233245286,114718.17708246251,0.0
5707,132261.4343860622,43798.93525765706,303638.84082033817,121689.10419793573,1.0
5708,93159.02247595084,41993.62870782554,229984.80765649112,83272.6700334961,0.0
5709,64174.888995703004,30892.36527007079,290380.58062313596,110572.99313333996,0.0
5710,79133.17779728009,34490.97834901489,133352.56577783477,80683.15382685744,0.0
5711,103607.28949143819,40200.2981460694,260401.82385969788,103446.23147970044,1.0
5712,65086.22638018433,39545.86301446174,233296.5194754861,72072.98462791574,0.0
5713,89723.47564057769,33784.22300649929,274764.69089156936,125160.53960192706,0.0
5714,143880.6083658648,35972.41353267704,231959.2215475464,159558.01706919447,1.0
5715,89798.15284400937,33863.438604514726,263075.4233955292,108417.7039453407,0.0
5716,87063.79824044695,29877.087123517842,106502.67851830063,96797.57479954264,0.0
5717,89450.6618438849,33898.01612892766,226617.25279410018,116020.68614851993,0.0
5718,84561.82721489461,29716.703706667722,351612.0761340999,140571.17125658484,0.0
5719,123006.62781467785,41034.53223698282,242348.23154487048,117066.88879682345,1.0
5720,95220.54441249926,39673.515131070395,225779.17526898108,84356.2221463274,0.0
5721,99458.20762181412,36830.94746677718,149968.84880170753,88743.7331560439,0.0
5722,101290.67922407576,30489.96795226623,241487.1077698069,119535.38678452017,1.0
5723,76473.02032237287,44619.07902647071,235092.13405138496,65386.33348644218,0.0
5724,88709.0613753073,28162.062529512175,356156.0415537584,148550.75643641397,0.0
5725,69382.6804942111,39076.190211899186,116145.64680385578,48829.74142144219,0.0
5726,74165.43139785744,26937.144764489207,201145.5239048269,121919.48519022387,0.0
5727,87063.60888702642,31596.86291297762,245248.76717722687,122724.74312066678,0.0
5728,72258.80505777847,33508.72583519666,282062.9977349702,104236.47952082737,0.0
5729,91833.19486638013,30225.269608602935,225706.5496658837,116571.58427480368,0.0
5730,95067.69703698707,37452.9997917439,294031.0803888918,114689.35540048228,1.0
5731,96697.41036501544,33039.80888605845,269935.67688956734,130686.5948321486,1.0
5732,62065.576730989196,29387.484866815357,198861.38492776657,93317.5165064579,0.0
5733,72556.53723814961,34251.27737205991,306950.37445610523,104857.9566925862,0.0
5734,47160.41153530993,34435.13010222225,209806.68729877745,64464.64440003884,0.0
5735,74824.49310639504,33520.07642049677,152896.6021602364,67469.49638700657,0.0
5736,63259.06709746522,36797.25241931823,289321.97181543603,89679.13405319928,0.0
5737,76757.19383130054,43187.63899934157,259924.6093413118,67748.07722204822,0.0
5738,107225.88533597924,32627.03476328944,165353.54822504197,114293.79061906127,0.0
5739,90637.2321111343,33785.85326872788,246874.53193346524,105384.14541145884,0.0
5740,108518.62015219801,34379.54236356293,199278.10261609487,113701.27372844181,0.0
5741,113747.4551654211,28535.357157646682,233017.42358022422,146888.1708742797,1.0
5742,61206.069051930615,31922.96300721657,198821.10481649317,87687.39814842219,0.0
5743,132254.6579754461,40248.63499106986,234984.01024821098,126611.41291039073,1.0
5744,123592.64338688576,42163.018887758226,271134.43682289764,121951.8457291201,1.0
5745,87576.04938569455,39321.941927684544,271655.5060562311,90694.05194230916,0.0
5746,82922.70173685146,40717.923529192834,297058.8036470617,90407.38051721358,0.0
5747,93656.25528698045,32086.24612167667,181333.272905399,96996.0548748213,0.0
5748,81767.6386358139,36487.736736263105,267245.15557238954,103539.76508080843,0.0
5749,79359.49925857167,38181.924357746444,212192.38592854372,67915.1718849884,0.0
5750,102611.6056168607,33645.53584475184,193117.3211695289,111467.56961930908,0.0
5751,79075.4844020249,27774.84740320717,129532.4178645248,104884.13433617124,0.0
5752,108080.43773201205,38958.7587137943,284356.48809938855,124677.84900290037,1.0
5753,104969.18019377075,31886.490624027974,236753.36750770468,129017.63626871491,1.0
5754,107780.02535908918,34203.56154997202,179497.6565239879,115131.55136826017,0.0
5755,79258.84113738984,35786.813639592256,242614.2957004788,87888.82006946401,0.0
5756,87943.27489658057,28800.5715920209,340895.4075941871,151504.17164603152,0.0
5757,83278.15196594546,24891.097608690394,267511.17175002553,132748.19916315709,0.0
5758,83361.26154325367,26635.91408739318,172278.41416178082,114335.5583827336,0.0
5759,66929.58163501754,35074.63535424412,234520.96935671716,85700.65465741976,0.0
5760,72478.2509052021,30068.83701048781,331630.1182903803,133944.19355153048,0.0
5761,79683.7011012738,44872.57001045035,260991.11029306342,61765.083002432635,0.0
5762,73499.21474923492,35229.107690724675,175009.5107628412,76572.65172236421,0.0
5763,115887.03906243655,32265.400165311356,264902.3647257374,145921.76921443123,1.0
5764,111976.30884405729,36961.760951896256,110995.9497166799,95393.0515620014,0.0
5765,86923.36305309543,32603.84168577205,328505.36638355773,124670.94021336178,0.0
5766,70780.1069442605,33413.15352817437,190181.7015651241,90809.94683207567,0.0
5767,106785.36313599319,28946.30438965799,304957.2121372144,148719.39554675051,1.0
5768,85607.43708717152,26223.053900066152,331070.33336564415,151509.61715117053,0.0
5769,96360.88580654217,34330.74276831134,137446.76154231298,92289.3414017528,0.0
5770,102298.4631137988,38729.91892880173,262426.37227260735,107569.81336218666,1.0
5771,82776.37749066479,32898.536778627844,258408.21715034734,104123.277032765,0.0
5772,81087.98689010818,32662.044046816955,272492.682865182,116167.43102375961,0.0
5773,132276.68002421974,33234.58724082964,318859.1112422792,159328.87424486154,1.0
5774,93408.44763512415,32339.853480493362,151162.1001077842,104273.87699411261,0.0
5775,96028.42388191914,29552.828961351337,216171.27811646982,126126.10247347411,0.0
5776,90341.77987766142,34891.1949627807,197636.4377381054,97203.93680659497,0.0
5777,83774.2844923072,36105.11907215565,262274.4015611652,96490.62834054435,0.0
5778,68302.29418211116,36218.87726138734,423825.102201981,117375.76211067733,0.0
5779,98055.72100895559,37846.8720158527,219660.73213380962,95213.35104344373,0.0
5780,92893.11366467483,32239.90123952731,263873.5055713804,120326.42101329895,1.0
5781,89322.459014435,38970.53686774484,169542.51217204085,89512.95427835135,0.0
5782,75637.73459919775,34283.59192860077,292300.25651454827,118723.76855204202,0.0
5783,104103.43018640771,26083.172838121114,204784.06695925404,145440.21767544778,0.0
5784,91859.06578283188,36914.28138134058,199326.1544701313,102138.4210130476,0.0
5785,60738.097721338025,31549.04922576633,231524.47463660612,91611.24888315095,0.0
5786,108845.28601043102,34001.97307868712,253325.22349368242,129449.9968224909,1.0
5787,103801.35590571274,38555.3978289997,223868.302739458,105539.35570039936,0.0
5788,85167.72659937124,34566.17972394053,220141.16442150492,100894.88817095052,0.0
5789,61530.28717737166,32972.63920574933,194174.9071966076,85995.4281585765,0.0
5790,95113.24486902084,34787.075304593236,226241.13435004526,116607.33712091828,0.0
5791,85986.46733200125,32515.458994172383,228457.82339806916,111237.70564705099,0.0
5792,106506.4420836888,37815.703233785825,225347.9022961224,107555.2966187428,0.0
5793,83121.54846812612,37293.09142857539,223906.217492263,99605.0610854095,0.0
5794,108564.05979379344,36229.80779483315,290166.4505290364,134483.44323522894,1.0
5795,78562.64611522459,40303.15334865106,229784.36008841675,78264.36703905182,0.0
5796,56322.33961630851,33054.993439088285,221581.30914923837,81351.08569268193,0.0
5797,91214.55035564484,41760.57004112344,295268.51599652995,101920.06150627679,1.0
5798,96391.61301002432,34969.87752093098,245134.38949947496,125832.61147292744,1.0
5799,103784.90269056376,31348.460073373517,287329.63624121784,136886.95124818617,1.0
5800,81520.56437058632,43049.40374649899,150603.82028875002,64778.12089036361,0.0
5801,76549.94730284282,30197.229388337193,202027.63790475213,99244.52277802522,0.0
5802,69127.60254130284,36887.23807178275,157604.02805426842,57648.803353953015,0.0
5803,75700.73743955567,37268.27473861919,104477.34557376239,66378.67603543695,0.0
5804,84861.86420860174,28737.68658222675,286821.5960395719,126871.23460318569,0.0
5805,116461.22659598304,38458.76964245862,178836.47730437366,113318.54608629919,0.0
5806,133462.2121674514,36846.797603506995,198755.7759639978,132487.20912703706,0.0
5807,104544.38633381174,36326.449909346484,276258.28969918925,109255.9460402427,1.0
5808,79079.33724330501,37849.23161998019,134035.6663215558,61268.11073554104,0.0
5809,77645.53571892095,35362.763755276974,278955.8572633927,110492.7408402376,0.0
5810,78904.02439191658,23937.23337982589,289565.90981461294,140349.2648476474,0.0
5811,110056.95596682903,28948.054112493548,239762.71622422876,147100.85164038345,1.0
5812,84203.2165439208,30407.612473944853,259318.0619387099,132137.92918724325,0.0
5813,111769.76304241779,34789.11111323263,275802.1362086812,134993.65177378655,1.0
5814,99738.87684246815,31685.824553801198,177833.85937020264,103526.70039376014,0.0
5815,97051.01012652248,36996.40410269314,317207.15722734353,117649.05412118934,1.0
5816,79652.07886078747,32338.225886226122,286550.1136252921,111326.85310543566,0.0
5817,80900.60957840008,30331.098384594483,167678.1388029854,94521.57513054139,0.0
5818,95135.09871473332,39976.496805605144,247513.044050546,85425.51111720463,1.0
5819,79010.2011292645,33120.683043420795,175096.9829309376,95966.20378877316,0.0
5820,84896.71599171862,36994.77753146982,212559.15459520937,100985.21523278803,0.0
5821,97197.39475486946,32552.332257668877,232355.4458622759,116963.24664882004,1.0
5822,94905.30586131291,36605.888017098296,279017.6564585292,109649.80653816533,1.0
5823,86135.81492286107,38880.53954545268,259444.84789044675,79064.95693533475,0.0
5824,123411.25388965964,32034.554161415002,197915.05005370674,126731.52496978923,0.0
5825,110305.72701450276,33958.84353012806,134701.68147959214,110118.4311425371,0.0
5826,102009.49890175136,42350.41928527611,180433.31482098866,82570.12975929432,0.0
5827,118483.65746072253,30985.81619802133,211207.38041324928,134069.59181167439,0.0
5828,107276.95133499277,31399.494595222364,343081.84288214205,150968.80436133043,1.0
5829,97053.98101142647,30353.58110447753,280963.0379151033,137064.4933182061,1.0
5830,68654.07933509449,33386.302645024145,231508.80111369595,98735.15298712565,0.0
5831,71495.6537221372,39516.219147482465,237128.5272573078,73616.08258140895,0.0
5832,84839.54764606094,43933.95690880556,209286.17226113763,65048.26335547866,0.0
5833,66684.27543928048,32561.405665229384,288022.21947453683,104114.46351434586,0.0
5834,100675.95356535146,37116.49239724203,228350.2479702111,99168.16455587746,0.0
5835,81068.82234832001,31563.470841193044,268922.71296223084,117960.26259592753,0.0
5836,108237.49113225675,36490.78746265461,251480.69851452758,112648.83180201874,1.0
5837,122157.6086517373,31841.739823199074,282630.59026186384,151113.81297402937,1.0
5838,80736.28896776056,36007.8354246662,279592.84243682656,110728.36646616258,0.0
5839,116515.21852540018,35155.734247458546,184593.26706550654,120246.90730447198,0.0
5840,155075.25272350525,33767.511286791705,200971.09496973548,165196.166960682,0.0
5841,82495.78829326079,35530.00076300015,335670.6113571367,125137.62014501511,0.0
5842,135794.25931845533,36591.74935690521,166357.37312792632,129938.1959987397,0.0
5843,90300.57749912879,42057.45533655284,347911.16720818117,104069.27775726897,0.0
5844,93117.26673338393,47997.60391646466,216073.73911639006,73654.26657691813,0.0
5845,86196.58174624099,38358.18712499982,256156.16208619677,91143.15465687272,0.0
5846,99615.97145470371,35784.426130331194,291442.6792652417,111296.73788536276,1.0
5847,120349.39355304606,39941.60121773962,252154.1500237623,114794.58850739255,1.0
5848,94840.05069342906,42940.83586852005,233853.96898774809,79983.44062623671,1.0
5849,94194.91599307512,36573.94423179618,167116.82096729556,95044.29807502314,0.0
5850,111704.89731050149,32987.94703791264,153816.21729515228,116844.88703489795,0.0
5851,108622.64944406625,31180.71359985878,167239.1952383781,120210.5714844302,0.0
5852,101091.63417021824,37663.98176640289,232838.18064202875,106812.13267942109,1.0
5853,84419.5137932984,35224.42695125987,313751.02036959486,113485.76207095051,0.0
5854,61107.81140378145,34995.5561165821,119782.73384781805,57762.928834402876,0.0
5855,83056.29222353449,35551.848099024624,207566.45479243045,91874.05107031754,0.0
5856,101520.48777847162,30792.319543953552,163993.55077982254,114982.8570350244,0.0
5857,70723.24266473812,34716.70803415902,282279.01001804176,96527.33446406075,0.0
5858,77624.83261884643,27696.409519912053,281481.1465371178,133880.22031102347,0.0
5859,88254.58039119198,39719.29287445853,208824.58786170933,82539.9839451407,0.0
5860,91473.36021772324,37621.85588787466,259782.76218021955,105310.90130567813,1.0
5861,116598.10375158719,31008.494877719633,224685.5835103233,135080.61434425696,0.0
5862,102031.24628842314,33675.195883170534,345738.88951335556,150581.92002260598,1.0
5863,80654.34294015799,35509.01454951947,160567.4916829933,93446.13067114893,0.0
5864,97833.0740701609,32595.139245067137,233671.88195710347,122544.2697229311,1.0
5865,85539.5766249709,32949.17876099358,224051.91046745877,107049.9405154523,0.0
5866,93001.8302583862,34270.88873337854,166767.39341502238,95842.41346481079,0.0
5867,77473.24318523386,30674.838628027344,197269.23397263006,110648.77956094728,0.0
5868,104882.9366479208,30858.9188708469,264380.4978950423,141500.43572188314,1.0
5869,122673.75579068904,32309.74993221309,258265.46934566752,137373.83926220116,1.0
5870,95648.85610038434,29518.4797569597,325447.05288628506,144694.31278811948,1.0
5871,91679.37605781181,39365.474933582766,212047.39619051144,85386.98774881048,0.0
5872,112128.75433512709,35069.923288755745,135908.03362247633,109554.06045303933,0.0
5873,97817.36381893569,30055.57386826042,276012.52368697204,120173.10344703114,1.0
5874,84641.88084322825,32987.58146445328,301715.3721004318,124787.07674527112,0.0
5875,67364.92101836356,36384.80539039444,247215.14087904876,86533.49691831993,0.0
5876,112361.76763630086,31043.35185331149,291738.2981353026,149927.12387424044,1.0
5877,55664.08367135327,31893.95241916392,248242.0391700081,90710.39899365426,0.0
5878,49962.44154811121,28325.702475281836,253055.78530213085,107239.26509440254,0.0
5879,104643.65296721364,37180.15677798476,222901.46755455204,105689.74701342749,0.0
5880,65074.80982373842,36816.09147648203,183914.0789937884,66044.67557788655,0.0
5881,110628.5731172968,39830.38249869607,170544.16791508163,95487.90271368166,0.0
5882,69579.78458228303,32310.600709475315,164488.02064276516,93339.12168728356,0.0
5883,93609.16906012932,33187.52588519395,213178.39733898765,110481.63757097183,0.0
5884,82643.98310260523,36500.758379540406,260033.08828797797,95605.11756143533,0.0
5885,109789.60101073973,32250.283362978767,233343.94726667885,140416.6956900672,1.0
5886,115409.21842860339,36123.434399570666,215214.16952851583,131191.79192730866,0.0
5887,90664.16490575283,27654.087786913442,218546.33737328922,112775.3488123585,0.0
5888,78394.23336679702,32391.022263620718,213263.79696931413,107217.27728827414,0.0
5889,60941.82370048366,35093.657924300824,249883.28520746998,93044.7738379245,0.0
5890,123696.67892284902,26448.195752319778,163187.92422571123,146454.39694584307,0.0
5891,78038.83492670026,30862.54562948867,292294.5137902463,128828.50851138194,0.0
5892,92695.29728951058,39192.11319841432,133318.0617809937,81033.00846787509,0.0
5893,104076.42599004255,41556.98788551262,288634.9615218018,99068.07116863283,1.0
5894,82358.2709589356,36906.40118580917,155523.23566392076,84286.54140191525,0.0
5895,50359.49644009442,35838.73137135162,283975.13488638675,75580.86274466434,0.0
5896,94960.30912316522,37396.99274854337,155146.68251570244,90851.57296083696,0.0
5897,50664.72070783925,30927.52160455413,285709.1796535376,97198.06852257038,0.0
5898,64795.23165849764,36078.62557138073,313186.4047967305,107209.48720452956,0.0
5899,105742.85144899545,40278.7732742635,225455.79473168164,99652.21206722238,0.0
5900,104675.64891521708,28212.83945623248,133396.4715214182,133128.31306254328,0.0
5901,107073.392889169,28223.107216418026,190449.61605565957,129900.21800713029,0.0
5902,99519.134911162,41492.04082994336,285601.2636576064,99184.12023710458,1.0
5903,112897.69140548303,33246.38146703005,253817.5767049048,136425.19078612578,1.0
5904,71138.86002232763,38197.45673889224,237428.4536910234,72614.68194941914,0.0
5905,85130.47703856904,27024.145847540425,201714.5955021978,125517.28013441825,0.0
5906,98990.1119112513,30402.196523915714,204786.50398440374,120654.05384367151,0.0
5907,99637.58895479987,33423.19433299245,227978.42826300353,114256.61147162734,0.0
5908,94251.2099387552,38023.99400188977,87355.30770245286,79536.95378348877,0.0
5909,61296.55613404506,32203.241754594703,279495.4777308873,99831.75295148551,0.0
5910,114966.42592794022,30946.063485935472,174217.54180671077,130997.59126829408,0.0
5911,75183.65891041598,33015.28818998741,184124.12028751723,87538.21723341176,0.0
5912,111666.91800493943,28250.423207169184,198717.86517279092,139221.51408125128,0.0
5913,79852.87382975615,33056.41182015964,181079.22458210442,97451.54855551272,0.0
5914,83272.73894047923,28234.74968259419,282676.83383868146,126916.42763453613,0.0
5915,96470.05365307748,33950.41162972707,168984.77239146337,98371.67414358648,0.0
5916,101075.76288138903,35050.30188062979,153596.16219984376,101813.57570811098,0.0
5917,68767.44855649672,26988.16809216159,241918.35862455255,118091.97835684086,0.0
5918,62463.909819003144,34849.93044859226,331928.9040454875,97399.34638797135,0.0
5919,144675.23001235526,32277.503234057403,227519.571462787,157586.99943660334,0.0
5920,74904.41069656909,25224.637043984883,238059.70698656526,127031.17353579607,0.0
5921,72070.68111996893,27022.21100790523,290627.82683395594,138377.59004928468,0.0
5922,105667.05873541281,28767.470177501084,286306.54674935865,154932.95856516558,1.0
5923,78517.55693650563,37655.27617938108,268505.9599124714,99101.9750943067,0.0
5924,85652.7920608247,36235.673916965905,253217.02768497847,89947.17764683059,0.0
5925,102959.19790941375,33116.568315681696,280547.5108308741,124334.43321360838,1.0
5926,156396.64234336335,32716.108769575207,294671.3215820443,192050.7668042656,1.0
5927,105029.58331871443,22781.164960468566,346255.96168034506,183198.8136367932,1.0
5928,84926.65747396447,39051.075038459065,180336.48802616275,71413.31454727988,0.0
5929,111101.02227827313,28190.77045223892,233320.77661353938,141950.3613266009,1.0
5930,105660.23737462389,35550.379849880395,267882.38202382653,127643.47553958574,1.0
5931,124209.78378501983,36411.856357230354,231739.43379376363,128149.29405224489,0.0
5932,67046.56909164197,31989.575454470338,153880.9123828894,82468.05052018662,0.0
5933,98929.21716256409,30714.76314932167,195911.99820179024,128485.42234489355,0.0
5934,81438.18525950838,31644.21623394394,234165.12344867556,113648.69774470889,0.0
5935,101736.38240707686,35440.8406231321,280498.0784592837,124312.95660150211,1.0
5936,88559.46347656567,31857.90059018196,215715.956354676,113597.74408500505,0.0
5937,97232.53848809503,34418.75651266334,324214.6274574687,143483.79216537275,1.0
5938,99270.89779806827,35660.50295800877,269281.52343343827,121441.21014874447,1.0
5939,93347.54453056955,39915.962269817646,206381.5172751041,81459.4144097001,0.0
5940,97493.25509070624,35734.358481264106,197791.08890856497,98788.8977868046,0.0
5941,81889.51226407074,31694.66919932153,153818.68302421062,96780.24709671018,0.0
5942,107289.47610311511,29177.381341065506,104713.1184437953,120472.72118778396,0.0
5943,100518.86676071944,26161.388260630963,150122.79197470238,132118.36600514312,0.0
5944,79035.36323099573,32168.46830401449,187086.34374867787,97884.81488121966,0.0
